x-axis,1,3,4
second,Volt,Volt,Volt
-233.1250E-06,-25.3313439E-03,+21.7613848E-03,-110.1799611E-03
-233.0000E-06,-19.2729269E-03,+51.0710579E-03,-228.6573468E-03
-232.8750E-06,-12.9318466E-03,+75.1436079E-03,-326.5141297E-03
-232.7500E-06,-3.0913944E-03,+90.0534695E-03,-387.1190285E-03
-232.6250E-06,+8.7277009E-03,+95.0993237E-03,-407.2842293E-03
-232.5000E-06,+18.0782033E-03,+89.5115411E-03,-384.3501843E-03
-232.3750E-06,+25.0807158E-03,+74.2100338E-03,-322.1422704E-03
-232.2500E-06,+28.0279520E-03,+50.5746697E-03,-226.3621207E-03
-232.1250E-06,+27.0800876E-03,+21.2149024E-03,-107.3746848E-03
-232.0000E-06,+22.7591078E-03,-10.6222518E-03,+21.9048364E-03
-231.8750E-06,+17.0775752E-03,-42.8738218E-03,+152.0769456E-03
-231.7500E-06,+9.5832285E-03,-69.8290665E-03,+261.8106128E-03
-231.6250E-06,+1.9437814E-03,-89.7392421E-03,+342.7082250E-03
-231.5000E-06,-5.0172738E-03,-100.7599707E-03,+387.7201592E-03
-231.3750E-06,-11.3338567E-03,-101.2381428E-03,+389.6510637E-03
-231.2500E-06,-18.1140073E-03,-91.5153099E-03,+349.8307123E-03
-231.1250E-06,-23.4733038E-03,-72.6480049E-03,+272.6673966E-03
-231.0000E-06,-27.0744344E-03,-46.4305114E-03,+165.8300862E-03
-230.8750E-06,-27.7810927E-03,-14.4931688E-03,+36.8966705E-03
-230.7500E-06,-25.4858666E-03,+17.4669439E-03,-92.7471724E-03
-230.6250E-06,-19.5706656E-03,+47.3322074E-03,-213.6108645E-03
-230.5000E-06,-13.8024496E-03,+72.4020878E-03,-315.3294564E-03
-230.3750E-06,-4.2220477E-03,+88.5643050E-03,-381.1988025E-03
-230.2500E-06,+6.8809673E-03,+95.0127973E-03,-406.9745559E-03
-230.1250E-06,+17.2264445E-03,+91.2238527E-03,-391.3269430E-03
-230.0000E-06,+24.3834796E-03,+77.4069558E-03,-335.1485517E-03
-229.8750E-06,+27.6812183E-03,+54.2087777E-03,-241.0989296E-03
-229.7500E-06,+27.4098615E-03,+25.4774652E-03,-124.6799610E-03
-229.6250E-06,+23.6278264E-03,-6.2321764E-03,+4.1441582E-03
